Date,High,Low,Open,Close,Volume,Adj Close,close_sma_ratio,upper_bb,lower_bb,percent_b,norm_adj_close,norm_close_sma_ratio,norm_close_sma_ratio_state,percent_b_state,cash,cash_state,shares,shares_state,state
2017-06-27,88.94000244140625,87.5,87.70999908447266,88.05000305175781,15415200.0,79.64057159423828,1.00908,79.76382,78.08459,92.66042139780048,1.0334878551440694,1.0118220377222271,5,3,78684.37469482422,3,280,9,5339
2017-06-28,90.06999969482422,88.5999984741211,88.5999984741211,89.81999969482422,17466200.0,81.24151611328125,1.02303,81.61865,77.20661,91.45216528592778,1.0542631545181145,1.025809944950817,7,3,78684.37469482422,3,280,9,7339
2017-06-29,92.6500015258789,90.30999755859375,92.33999633789062,91.1500015258789,27697800.0,82.44448852539062,1.0285,83.44191,76.87757,84.80545683786383,1.0698740090499315,1.0312948089322063,8,3,77059.5443725586,3,300,9,8339
2017-06-30,92.0,91.16000366210938,91.95999908447266,91.4000015258789,16892700.0,82.67060852050781,1.02086,84.32151,77.64052,75.28956817040306,1.072808345959886,1.023634048270814,7,3,75410.65460205078,3,320,9,7339
2017-07-03,93.4800033569336,91.41000366210938,91.55999755859375,92.75,13208100.0,84.3531265258789,1.02782,85.5775,78.56262,82.54605247529405,1.0946422164332372,1.0306129611246477,8,3,73757.24243164062,3,340,9,8339
2017-07-05,93.79000091552734,92.61000061035156,93.12000274658203,93.68000030517578,17535400.0,85.19892883300781,1.02425,86.34566,80.0178,81.87805724222434,1.105618109684282,1.0270332601349659,7,3,72070.17990112305,3,360,9,7339
2017-07-06,94.51000213623047,92.87999725341797,93.54000091552734,93.37999725341797,16596100.0,84.92609405517578,1.01201,86.48255,81.35475,69.64671116610984,1.102077559639175,1.0147599995989132,6,2,70366.20132446289,3,380,9,6239
2017-07-07,94.16999816894531,93.2300033569336,93.95999908447266,93.8499984741211,12817800.0,85.35354614257812,1.0101,86.68377,82.31715,69.53653266320698,1.1076245632849684,1.012844809433565,6,2,72064.7232055664,3,360,9,6239
2017-07-10,93.68000030517578,93.08999633789062,93.5,93.19000244140625,13987200.0,84.7532958984375,0.99807,85.70115,84.13285,39.5616845270355,1.0998351749751099,1.0007821195439641,3,2,73771.79412841797,3,340,9,3239
2017-07-11,93.33000183105469,92.27999877929688,93.33000183105469,92.83000183105469,13262300.0,84.42588806152344,0.99405,85.6644,84.1987,15.500311218082517,1.0955864357162601,0.9967511957404566,2,1,73771.79412841797,3,340,9,2139
2017-07-12,92.83000183105469,92.06999969482422,92.61000061035156,92.51000213623047,13540100.0,84.13485717773438,0.99311,85.65354,83.78394,18.769639373896705,1.0918097565959712,0.9958086414182434,2,1,75460.31188964844,3,320,9,2139
2017-07-13,93.37999725341797,92.33999633789062,92.69000244140625,93.0999984741211,12820100.0,84.67144775390625,1.00004,85.57341,83.7622,50.201122669720725,1.0987730396633482,1.0027574727511557,3,2,77143.00903320312,3,300,9,3239
2017-07-14,92.61000061035156,90.58000183105469,90.80999755859375,92.25,22235200.0,83.89837646484375,0.99433,85.09677,83.65677,16.77822672526066,1.0887409696717203,0.9970319566023925,2,1,77143.00903320312,3,300,9,2139
2017-07-17,91.98999786376953,91.25,91.81999969482422,91.38999938964844,14374200.0,83.11624908447266,0.9889,85.24501,82.85372,10.978554858367696,1.0785913796749598,0.9915872013155652,1,1,78820.9765625,3,280,9,1139
2017-07-18,91.58000183105469,90.31999969482422,90.44999694824219,91.06999969482422,14719400.0,82.8252182006836,0.9892,85.23718,82.22128,20.02514011351836,1.0748147005546707,0.9918880165247821,1,1,80483.30154418945,4,260,9,1149
2017-07-19,91.62000274658203,91.0,91.33999633789062,91.19999694824219,11651200.0,82.94345092773438,0.99344,85.05393,81.92796,32.48562614914339,1.0763489950108946,0.9961395381483821,2,2,82139.80590820312,4,240,8,2248
2017-07-20,91.72000122070312,90.9000015258789,91.1500015258789,91.19999694824219,11561700.0,82.94345092773438,0.99757,84.01247,82.27822,38.35842166552543,1.0763489950108946,1.0002807608619357,3,2,80480.93688964844,4,260,9,3249
2017-07-21,91.36000061035156,90.5199966430664,91.05999755859375,90.88999938964844,10971300.0,82.6614990234375,0.99715,83.23412,82.56183,14.825302092474816,1.0726901329134426,0.999859619569032,3,1,78822.06787109375,3,280,9,3139
2017-07-24,91.54000091552734,90.91000366210938,90.95999908447266,91.27999877929688,10725100.0,83.01620483398438,1.00167,83.15604,82.59989,74.85657358345252,1.077293115288016,1.004391902054568,4,2,80475.2978515625,4,260,9,4249
2017-07-25,93.5199966430664,92.2699966430664,92.37000274658203,92.80000305175781,16447700.0,84.39859008789062,1.0145,84.56805,81.81723,93.8396582797357,1.0952321926005366,1.017256765835414,6,3,80475.2978515625,4,260,9,6349
2017-07-26,93.19000244140625,91.68000030517578,93.0999984741211,91.93000030517578,11815500.0,83.60736846923828,1.00338,84.70871,81.94213,60.1912277699644,1.0849645875691358,1.0061065487471046,4,2,78787.32604980469,3,280,9,4239
2017-07-27,92.05999755859375,91.16000366210938,91.83000183105469,91.55000305175781,12332400.0,83.26176452636719,0.99847,84.71248,82.06569,45.18962692042761,1.080479719235104,1.0011832064895867,3,2,78787.32604980469,3,280,9,3239
2017-07-28,91.75,90.91000366210938,91.44999694824219,91.27999877929688,9351900.0,83.01620483398438,0.99468,84.61583,82.30423,30.80008799032581,1.077293115288016,0.9973829076798123,2,2,78787.32604980469,3,280,9,2239
2017-07-31,92.36000061035156,91.5,91.51000213623047,91.80000305175781,11520300.0,83.4891357421875,0.99922,84.60104,82.50818,46.87154144030195,1.0834302931129118,1.0019352445126293,3,2,78787.32604980469,3,280,9,3239
2017-08-01,93.13999938964844,92.27999877929688,92.48999786376953,93.02999877929688,12523700.0,84.60778045654297,1.0121,84.81429,82.37862,91.52144816592433,1.0979468354149655,1.0148502441616782,6,3,78787.32604980469,3,280,9,6339
2017-08-02,93.20999908447266,92.51000213623047,92.87000274658203,93.11000061035156,10165600.0,84.68054962158203,1.01037,85.36927,82.25291,77.8998453831403,1.09889115370389,1.0131155431218601,6,3,80479.48165893555,4,260,9,6349
2017-08-03,93.12999725341797,92.23999786376953,92.69999694824219,92.5,11078800.0,84.12576293945312,1.00169,85.42468,82.54309,54.92359910511644,1.091691741561331,1.004411956401849,4,2,78785.8706665039,3,280,9,4239
2017-08-04,94.4000015258789,93.47000122070312,93.5,93.66000366210938,14324000.0,85.18074035644531,1.00905,85.69543,83.13816,79.87347274418858,1.1053820796150018,1.0117919562013056,5,3,78785.8706665039,3,280,9,5339
2017-08-07,94.19000244140625,93.70999908447266,93.88999938964844,94.0199966430664,7978300.0,85.50813293457031,1.00811,85.89302,83.74816,82.05537585531489,1.1096306208620483,1.0108494018790923,5,3,78785.8706665039,3,280,9,5339
2017-08-08,95.22000122070312,93.5999984741211,93.94999694824219,93.68000030517578,13745400.0,85.19892883300781,1.00306,86.02421,83.85344,61.98210003859516,1.105618109684282,1.0057856791906066,4,2,78785.8706665039,3,280,9,4239
2017-08-09,93.68000030517578,92.83000183105469,92.9800033569336,93.52999877929688,11214400.0,85.06250762939453,1.00056,86.06282,83.96761,52.257178487814265,1.1038477851587778,1.0032788857804649,3,2,78785.8706665039,3,280,9,3239
2017-08-10,93.06999969482422,92.06999969482422,92.9000015258789,92.19000244140625,13252300.0,83.84381866455078,0.98688,86.24825,83.6694,6.763428060987846,1.0880329784697806,0.9895617122401709,1,1,78785.8706665039,3,280,9,1139
2017-08-11,92.66999816894531,91.23999786376953,92.12999725341797,91.41999816894531,10679500.0,83.14353942871094,0.98335,86.57094,82.53183,15.1446588161981,1.0789455237847818,0.9860221199450511,1,1,80462.74703979492,4,260,9,1149
2017-08-14,92.9000015258789,92.33000183105469,92.37000274658203,92.48999786376953,10994800.0,84.11666107177734,0.99814,85.995,82.55118,45.45769151051276,1.0915736275207892,1.0008523097594482,3,2,82125.61782836914,4,240,8,3248
2017-08-15,93.55999755859375,92.6500015258789,93.30999755859375,92.7300033569336,8812700.0,84.33494567871094,1.00279,85.50113,82.69946,58.37538606298867,1.0944062853698584,1.0055149455023114,4,2,80443.2846069336,4,260,9,4249
2017-08-16,93.2300033569336,91.87999725341797,93.04000091552734,92.08999633789062,11085400.0,83.75286865234375,0.99898,84.74068,82.93606,45.2620857767149,1.0868527291174772,1.0016945923452556,3,2,80443.2846069336,4,260,9,3249
2017-08-17,91.95999908447266,90.5,91.76000213623047,90.6500015258789,13837500.0,82.44325256347656,0.98666,85.09714,82.01937,13.772392461963284,1.0698579700938813,0.9893411144200784,1,1,78768.22723388672,3,280,9,1139
2017-08-18,91.54000091552734,90.19000244140625,90.30999755859375,90.73999786376953,13040700.0,82.52509307861328,0.9891,85.21981,81.64932,24.528092183797746,1.0709200063997415,0.9917877447883765,1,1,80417.09228515625,4,260,9,1149
2017-08-21,90.94000244140625,90.16000366210938,90.8499984741211,90.62999725341797,11502100.0,82.42505645751953,0.99192,84.87631,81.31618,31.147077705576148,1.0696218410186995,0.9946154077550161,2,2,82067.59414672852,4,240,8,2248
2017-08-22,91.70999908447266,91.0,91.06999969482422,91.55999755859375,9211800.0,83.2708511352539,1.00467,84.08271,81.68414,66.15237976185405,1.080597635263843,1.0074000541467376,4,2,80419.09301757812,4,260,9,4249
2017-08-23,92.33999633789062,90.83999633789062,90.87000274658203,91.66999816894531,8811300.0,83.37090301513672,1.00681,83.75086,81.8632,79.87153487051243,1.0818959986566878,1.0095458693058188,5,3,80419.09301757812,4,260,9,5349
2017-08-24,92.12000274658203,91.41000366210938,91.93000030517578,91.5199966430664,8623200.0,83.2344741821289,1.00324,83.86859,82.06196,64.90062614530414,1.080125575125282,1.0059661683161367,4,2,78751.67495727539,3,280,9,4239
2017-08-25,92.4800033569336,91.80000305175781,91.87999725341797,91.88999938964844,11794600.0,83.57096862792969,1.00477,84.05212,82.29678,72.58927774275561,1.0844922304128704,1.0075003258831432,4,2,78751.67495727539,3,280,9,4239
2017-08-28,92.19000244140625,91.12999725341797,92.16000366210938,91.5999984741211,7292900.0,83.3072280883789,0.99948,83.61678,83.08499,41.79057304178362,1.0810696954024035,1.002195951027284,3,2,78751.67495727539,3,280,9,3239
2017-08-29,91.30999755859375,90.30999755859375,90.44999694824219,91.0999984741211,10886100.0,82.85250091552734,0.99502,83.79417,82.74026,10.64995260765518,1.0751687456585912,0.9977238315835916,2,1,78751.67495727539,3,280,9,2139
2017-08-30,91.87999725341797,91.19000244140625,91.25,91.30999755859375,9165300.0,83.04349517822266,0.9981,83.74537,82.6581,35.44613373151613,1.0776472593978381,1.0008122010648859,3,2,80408.72497558594,4,260,9,3249
2017-08-31,91.8499984741211,90.80000305175781,91.80999755859375,90.88999938964844,13217400.0,82.6614990234375,0.99488,83.80871,82.36557,20.505912346514876,1.0726901329134426,0.9975834511526236,2,1,78747.85507202148,3,280,9,2139
2017-09-01,92.36000061035156,90.94999694824219,91.25,91.69999694824219,9815800.0,83.3981704711914,1.00416,83.66686,82.4383,78.1297186292413,1.0822498457488055,1.0068886682910687,4,3,80401.08505249023,4,260,9,4349
2017-09-05,91.11000061035156,89.0199966430664,91.0199966430664,89.51000213623047,16897300.0,81.40645599365234,0.98469,84.18888,81.15597,8.258932630785196,1.0564035631035895,0.9873657612128869,1,1,80401.08505249023,4,260,9,1149
2017-09-06,90.5199966430664,89.63999938964844,90.0,90.11000061035156,11845700.0,81.95214080810547,0.99345,84.11219,80.87251,33.325229902504745,1.0634848612056067,0.9961495653220227,2,2,82029.21417236328,4,240,8,2248
2017-09-07,90.12999725341797,88.08000183105469,90.11000061035156,88.52999877929688,14592300.0,80.51516723632812,0.98205,84.21175,79.76163,16.932964421816234,1.0448373966675406,0.9847185873717775,1,1,80390.17135620117,4,260,9,1149
2017-09-08,89.41999816894531,88.23999786376953,88.30999755859375,88.41999816894531,14242200.0,80.41513061523438,0.98624,83.97792,79.09691,27.00712793529167,1.0435392312864986,0.9889199731271746,1,2,82000.47470092773,4,240,8,1248
2017-09-11,90.25,88.94999694824219,89.38999938964844,89.79000091552734,13219000.0,81.66110229492188,1.0058,82.57039,79.80961,67.06410126565213,1.059708083079416,1.0085331247681217,5,2,80392.17208862305,4,260,9,5249
2017-09-12,91.25,90.0999984741211,90.16999816894531,90.88999938964844,14003800.0,82.6614990234375,1.01499,83.36686,79.51516,81.68702192376091,1.0726901329134426,1.0177480973438018,6,3,78758.95004272461,3,280,9,6339
2017-09-13,91.5,90.31999969482422,90.61000061035156,91.1500015258789,12485400.0,82.89797973632812,1.01553,83.95213,79.30822,77.30037266717326,1.0757589198376938,1.0182895647203922,6,3,80412.18002319336,4,260,9,6349
2017-09-14,91.52999877929688,90.73999786376953,91.19999694824219,90.97000122070312,10562800.0,82.73426818847656,1.00804,84.16741,79.98058,65.77024117235615,1.0736344512023672,1.0107792116636085,5,2,78754.2204284668,3,280,9,5239
2017-09-15,91.70999908447266,90.76000213623047,91.08000183105469,91.62000274658203,18171800.0,83.3254165649414,1.0081,83.88188,81.43023,77.30249280857427,1.081305725471684,1.0108393747054518,5,3,80408.90579223633,4,260,9,5349
2017-09-18,93.13999938964844,91.8499984741211,91.93000030517578,92.91999816894531,11318700.0,84.50773620605469,1.01541,84.74879,81.70197,92.08834804992378,1.0966485710280218,1.0181692386367054,6,3,78742.3974609375,3,280,9,6339
2017-09-19,94.36000061035156,92.5199966430664,92.70999908447266,93.94000244140625,12626100.0,85.43538665771484,1.01976,86.09275,81.46757,85.78729168842831,1.1086865995908284,1.0225310591703516,7,3,80432.5521850586,4,260,9,7349
2017-09-20,95.29000091552734,93.70999908447266,94.0999984741211,94.5999984741211,15311600.0,86.03564453125,1.01929,87.18043,81.63495,79.35642237011041,1.1164760869065884,1.022059782009245,7,3,80432.5521850586,4,260,9,7349
2017-09-21,95.37000274658203,94.19000244140625,94.45999908447266,95.02999877929688,10851500.0,86.42670440673828,1.01504,87.64364,82.64871,75.63658363056697,1.1215508324020178,1.0177982332120044,6,3,80432.5521850586,4,260,9,6349
2017-09-22,94.9800033569336,94.43000030517578,94.69999694824219,94.83000183105469,8358300.0,86.24481964111328,1.006,87.28716,84.17295,66.52954171726637,1.1191905317092141,1.008733668240933,5,2,78704.01809692383,3,280,9,5239
2017-09-25,94.87999725341797,93.44999694824219,94.51000213623047,94.12000274658203,10463400.0,85.59910583496094,0.99594,86.79062,85.10605,29.26894311076055,1.1108111672320564,0.9986463315585237,2,2,80428.9144897461,4,260,9,2249
2017-09-26,94.02999877929688,93.33999633789062,93.77999877929688,93.69999694824219,9358100.0,85.21712493896484,0.992,86.89031,84.91905,15.121036238996632,1.1058542387594639,0.9946956251441406,2,1,78716.93237304688,3,280,9,2139
2017-09-27,95.72000122070312,94.58000183105469,94.97000122070312,95.18000030517578,15090200.0,86.5631332397461,1.00643,87.1644,84.85596,73.95354610672551,1.1233212559334236,1.0091648367074773,5,2,80421.27487182617,4,260,9,5249
2017-09-28,95.87999725341797,94.91000366210938,95.58999633789062,95.37999725341797,10270400.0,86.74503326416016,1.0078,87.3694,84.77828,75.90359628886961,1.1256817546380304,1.0105385594962348,5,3,78690.01220703125,3,280,9,5339
2017-09-29,95.5199966430664,95.0199966430664,95.30000305175781,95.51000213623047,11438400.0,86.86325073242188,1.00772,87.67939,84.71567,72.46233559249443,1.1272158510824513,1.0104583421071103,5,2,78690.01220703125,3,280,9,5239
2017-10-02,96.87999725341797,95.45999908447266,95.7699966430664,96.83999633789062,13797200.0,88.07286071777344,1.01593,88.72471,84.65985,83.96379500827668,1.1429128407486113,1.0186906516660148,7,3,80427.27722167969,4,260,9,7349
2017-10-03,97.43000030517578,96.7699966430664,96.83000183105469,97.3499984741211,9633500.0,88.53668212890625,1.01351,89.13175,85.58063,83.24281153287562,1.1489318055270639,1.0162640756449979,6,3,80427.27722167969,4,260,9,6349
2017-10-04,97.44000244140625,96.27999877929688,97.30000305175781,96.36000061035156,12166600.0,87.63630676269531,1.00075,89.11089,86.03076,52.12594152504321,1.1372477230622764,1.0034694020796358,4,2,78656.54357910156,3,280,9,4239
2017-10-05,97.4000015258789,95.55000305175781,96.0,97.08999633789062,14236200.0,88.81637573242188,1.00945,89.52885,86.44134,76.92398510197121,1.152561361877659,1.0121930431469282,6,3,78656.54357910156,3,280,9,6339
2017-10-06,97.63999938964844,96.47000122070312,97.55000305175781,96.91999816894531,10231900.0,88.66085815429688,1.00358,89.31158,87.37766,66.3521838699051,1.1505432255805903,1.006307092219916,4,2,80432.87109375,4,260,9,4249
2017-10-09,97.06999969482422,96.13999938964844,96.95999908447266,96.41000366210938,7765100.0,88.1943130493164,0.99802,89.30742,87.4304,40.698183786875234,1.1444889156952867,1.0007319836757613,3,2,80432.87109375,4,260,9,3249
2017-10-10,97.18000030517578,96.23999786376953,96.45999908447266,97.12999725341797,10631500.0,88.85296630859375,1.00476,89.4651,87.39923,70.36920564187216,1.1530361941814629,1.007490298709503,4,2,78668.98483276367,3,280,9,4239
2017-10-11,97.01000213623047,96.13999938964844,96.83000183105469,96.83999633789062,14283600.0,88.58767700195312,0.99961,89.14849,88.09639,46.69584658807408,1.1495935609729824,1.0023263042846113,3,2,78668.98483276367,3,280,9,3239
2017-10-12,97.5,95.62000274658203,97.30000305175781,95.98999786376953,18251600.0,87.81011199951172,0.99309,89.25574,87.58663,13.389291269701742,1.1395031765053452,0.9957885870709623,2,1,78668.98483276367,3,280,9,2139
2017-10-13,96.70999908447266,94.95999908447266,95.4800033569336,95.86000061035156,13190600.0,87.6911849975586,0.99392,89.21916,87.23534,22.978143055246854,1.1379598725120808,0.9966208424831293,2,1,80425.1870727539,4,260,9,2149
2017-10-16,97.94999694824219,96.33999633789062,96.33999633789062,97.83999633789062,12434000.0,89.50247192382812,1.01145,89.99445,86.98332,83.66134719617298,1.1614647645916878,1.0141984778750412,6,3,80425.1870727539,4,260,9,6349
2017-10-17,98.18000030517578,97.31999969482422,98.06999969482422,97.62000274658203,10335700.0,89.30121612548828,1.00816,90.23801,86.91905,71.77447530215127,1.1588530879148644,1.0108995377472951,5,2,78635.13763427734,3,280,9,5239
2017-10-18,98.55000305175781,97.62999725341797,98.1500015258789,97.98999786376953,10158600.0,89.63965606689453,1.00958,90.70163,86.87622,72.23895129919497,1.1632449897073465,1.0123233964042555,6,2,80421.16195678711,4,260,9,6249
2017-10-19,98.19999694824219,97.08999633789062,97.19000244140625,98.11000061035156,9133900.0,89.74945831298828,1.00642,90.87113,87.48246,66.89935322673156,1.1646698826423645,1.0091548095338367,5,2,78628.36883544922,3,280,9,5239
2017-10-20,99.88999938964844,98.7300033569336,99.27999877929688,99.51000213623047,15326600.0,91.0301513671875,1.0132,91.21167,88.47751,93.36108227709798,1.181289310293208,1.0159532332621406,6,3,80423.35800170898,4,260,9,6349
2017-10-23,99.98999786376953,99.23999786376953,99.51000213623047,99.33999633789062,9238600.0,90.8746337890625,1.00838,91.67988,88.55816,74.20504686719187,1.1792711739961395,1.0111201355673876,5,2,78602.75497436523,3,280,9,5239
2017-10-24,101.19000244140625,99.76000213623047,99.87999725341797,100.91999816894531,13000800.0,92.31999206542969,1.01761,92.91119,88.53437,86.49252346291792,1.1980274460200024,1.0203752168376299,7,3,80420.24765014648,4,260,9,7349
2017-10-25,101.44999694824219,100.19000244140625,101.25,101.0199966430664,14632700.0,92.41146850585938,1.01243,93.49774,89.05654,75.54103633836307,1.1992145267795122,1.0151811408918168,6,3,80420.24765014648,4,260,9,6349
2017-10-26,102.41999816894531,101.31999969482422,101.3499984741211,101.73999786376953,13054400.0,93.07010650634766,1.01228,93.84039,90.04216,79.71993550542378,1.2077616072538853,1.0150307332872084,6,3,78572.0182800293,3,280,9,6339
2017-10-27,102.2300033569336,101.05000305175781,101.43000030517578,101.7699966430664,10400400.0,93.09756469726562,1.00804,94.15993,90.54957,70.57453265784083,1.2081179294935414,1.0107792116636085,5,2,80433.42041015625,4,260,9,5249
2017-10-30,101.93000030517578,100.87000274658203,101.12999725341797,101.41000366210938,8839500.0,92.76824188232422,1.00037,93.4558,92.01115,52.40659553000521,1.203844339753404,1.0030883694812942,3,2,78571.46911621094,3,280,9,3239
2017-10-31,101.69999694824219,100.56999969482422,101.37000274658203,100.61000061035156,8690200.0,92.03642272949219,0.99309,93.58262,91.7709,14.65583696664986,1.1943475946714233,0.9957885870709623,2,1,78571.46911621094,3,280,9,2139
2017-11-01,101.69999694824219,100.7300033569336,101.0999984741211,100.91999816894531,8418200.0,92.31999206542969,0.99635,93.59431,91.72262,31.916186196949575,1.1980274460200024,0.9990574456777868,3,2,80412.19757080078,4,260,9,3249
2017-11-02,101.7699966430664,100.16000366210938,100.87000274658203,101.58999633789062,8731800.0,92.93289947509766,1.00326,93.51302,91.74903,67.11316249511938,1.205981085120522,1.005986222663418,4,2,78565.79772949219,3,280,9,4239
2017-11-03,101.52999877929688,100.7300033569336,101.0999984741211,101.41000366210938,7103500.0,92.76824188232422,1.00219,93.31174,91.81858,63.60081185701596,1.203844339753404,1.0049133150838772,4,2,78565.79772949219,3,280,9,4239
2017-11-06,101.69000244140625,100.66000366210938,101.33999633789062,100.77999877929688,8121500.0,92.1919174194336,0.99721,93.21737,91.68242,33.19309550367095,1.196365433950787,0.9999197826108756,3,2,78565.79772949219,3,280,9,3239
2017-11-07,100.75,98.25,100.55999755859375,98.75,18822600.0,90.33492279052734,0.98073,94.18617,90.03302,7.26924841451307,1.172267397515031,0.9833950004512227,1,1,78565.79772949219,3,280,9,1139
2017-11-08,98.37000274658203,97.1500015258789,98.2699966430664,97.63999938964844,18524700.0,89.31951141357422,0.97607,94.71135,88.30764,15.801331003031274,1.1590905040667665,0.978722337534719,0,1,80372.49618530273,4,260,9,0149
2017-11-09,98.22000122070312,96.80999755859375,97.12000274658203,97.62999725341797,13697800.0,89.31034851074219,0.98376,94.0157,87.55428,27.17774902021823,1.1589715979790123,0.9864332340643143,1,2,78586.10595703125,3,280,9,1239
2017-11-10,98.33999633789062,97.5,97.80999755859375,97.51000213623047,9314000.0,89.20059204101562,0.99033,92.61486,87.52806,32.87984668191456,1.1575472990794036,0.9930210871461661,2,2,76799.8989868164,3,300,9,2239
2017-11-13,98.05000305175781,96.62000274658203,96.69000244140625,97.86000061035156,9303100.0,89.52075958251953,0.99982,90.45852,88.61593,49.10639819599215,1.1617020817376882,1.0025368749310632,3,2,76799.8989868164,3,300,9,3239
2017-11-14,97.77999877929688,96.8499984741211,97.33999633789062,97.2699966430664,11043800.0,88.98103332519531,0.9968,89.66042,88.87247,13.777945960442441,1.1546981072447766,0.9995086684916122,3,1,76799.8989868164,3,300,9,3139
2017-11-15,98.73999786376953,95.94999694824219,96.38999938964844,98.19000244140625,15384100.0,89.82264709472656,1.0051,90.00827,88.72588,85.52523762089267,1.165619646255874,1.0078312226132822,5,3,78579.51965332031,3,280,9,5339
2017-11-16,99.05999755859375,98.30999755859375,98.52999877929688,98.47000122070312,9808000.0,90.07878112792969,1.00623,90.41314,88.62839,81.2657866888746,1.1689434723825018,1.0089642932346659,5,3,78579.51965332031,3,280,9,5339
2017-11-17,98.41000366210938,97.56999969482422,97.81999969482422,98.13999938964844,9017900.0,89.77690887451172,1.00157,90.4685,88.80355,58.461748071216235,1.165026105876119,1.0042916303181624,4,2,78579.51965332031,3,280,9,4239
2017-11-20,99.1500015258789,97.76000213623047,98.44999694824219,99.01000213623047,9483200.0,90.57276153564453,1.00808,91.00222,88.69063,81.42151227702733,1.175353807489757,1.0108193203581708,5,3,78579.51965332031,3,280,9,5339
2017-11-21,99.55000305175781,98.91000366210938,99.5,98.93000030517578,13389400.0,90.49957275390625,1.00388,90.89334,89.40693,73.50884035402433,1.1744040438762473,1.006607907429133,4,2,78579.51965332031,3,280,9,4239
2017-11-22,99.5199966430664,98.58999633789062,99.02999877929688,98.63999938964844,7342200.0,90.2342758178711,1.00002,90.87922,89.5857,50.1403780282555,1.1709613116618656,1.0027374184038744,3,2,78579.51965332031,3,280,9,3239
2017-11-24,98.9000015258789,98.26000213623047,98.83000183105469,98.31999969482422,3680000.0,89.94155883789062,0.99708,90.89461,89.51542,30.897761576767582,1.1671627522373353,0.9997894293535481,3,2,78579.51965332031,3,280,9,3239
2017-11-27,99.12999725341797,97.93000030517578,98.30999755859375,97.93000030517578,13076200.0,89.58478546142578,0.99355,90.98486,89.34832,14.449109794186556,1.1625329392634436,0.9962498370584284,2,1,78579.51965332031,3,280,9,2139
2017-11-28,101.69999694824219,97.97000122070312,98.20999908447266,101.36000061035156,16773000.0,92.72250366210938,1.02347,93.06899,88.12409,92.99305672732261,1.203250799373649,1.0262511405910018,7,3,80371.21536254883,4,260,9,7349
2017-11-29,104.22000122070312,101.95999908447266,102.41000366210938,103.7300033569336,21105500.0,94.89054870605469,1.03734,96.02292,86.92655,87.55139364443934,1.2313853064153448,1.0401588304304665,8,3,80371.21536254883,4,260,9,8349
2017-11-30,106.66000366210938,104.04000091552734,104.73999786376953,104.5199966430664,23945900.0,95.61321258544922,1.03309,98.07208,87.02896,77.73394281189755,1.240763244415473,1.0358972816332261,8,3,82269.02633666992,4,240,8,8348
2017-12-01,105.31999969482422,102.19999694824219,104.9000015258789,104.79000091552734,19683500.0,95.86019897460938,1.02268,98.99057,88.47793,70.2227887058757,1.24396836246615,1.025458993873397,7,2,80356.76208496094,4,260,9,7249
2017-12-04,108.4000015258789,106.7699966430664,107.7300033569336,106.94999694824219,23576600.0,97.83615112304688,1.0257,99.07497,91.69408,83.21586045919776,1.2696100989187764,1.0284872003128478,8,3,82273.96606445312,4,240,8,8348
2017-12-05,107.41000366210938,104.12000274658203,105.58000183105469,105.72000122070312,17193900.0,96.71096801757812,1.0055,98.44296,93.92148,61.69413593730647,1.2550087085590997,1.0082323095589047,5,2,80317.24304199219,4,260,9,5249
2017-12-06,105.76000213623047,104.52999877929688,105.55000305175781,104.93000030517578,15476200.0,95.98828125,0.99571,98.20153,94.602,38.5128405652959,1.2456304735412669,0.9984157065647905,2,2,78383.02368164062,3,280,9,2239
2017-12-07,105.19000244140625,103.7300033569336,103.94999694824219,104.62000274658203,13371800.0,95.7047119140625,0.99258,98.18118,94.65894,29.690535399703027,1.2419506221926877,0.9952772012152935,2,2,78383.02368164062,3,280,9,2239
2017-12-08,105.94000244140625,104.33999633789062,104.75,105.93000030517578,13506900.0,96.90306091308594,1.00284,98.30311,94.95416,58.194386690931026,1.2575014791481691,1.0055650813705141,4,2,78383.02368164062,3,280,9,4239
2017-12-11,106.05999755859375,105.30999755859375,105.72000122070312,105.62000274658203,10591200.0,96.61949157714844,1.00243,97.4099,95.3607,61.42843925182724,1.25382162779959,1.0051539672512508,4,2,78383.02368164062,3,280,9,4239
2017-12-12,107.37000274658203,105.54000091552734,106.91000366210938,106.8499984741211,15508800.0,97.74466705322266,1.01193,98.19763,94.98645,85.89419008659286,1.268422919153365,1.0146797822097886,6,3,78383.02368164062,3,280,9,6339
2017-12-13,107.11000061035156,105.4800033569336,106.69999694824219,105.51000213623047,15020300.0,96.51886749267578,0.99815,98.16868,95.22764,43.90377188599227,1.2525158389641289,1.0008623369330887,3,2,80337.91702270508,4,260,9,3249
2017-12-14,106.44999694824219,104.63999938964844,106.12000274658203,104.66000366210938,13034200.0,95.74128723144531,0.99003,98.15145,95.2595,16.65959755339168,1.2424252564846885,0.9927202719369491,2,1,78407.53967285156,3,280,9,2139
2017-12-15,106.5199966430664,105.19999694824219,105.79000091552734,106.13999938964844,29350600.0,97.09516906738281,1.00363,98.22588,95.26191,61.851471755207044,1.2599944477490415,1.0063572280881188,4,2,80322.36541748047,4,260,9,4249
2017-12-18,107.62999725341797,106.4800033569336,107.19000244140625,106.95999908447266,12713100.0,97.84528350830078,1.00883,98.74784,95.23027,74.34147744894295,1.2697286089829243,1.011571358381213,5,2,80322.36541748047,4,260,9,5249
