,Date,Adj Close
0,0,77.05999755859375
1,1,77.28353118896484
2,2,77.86475372314453
3,3,77.1136474609375
4,4,77.52498626708984
5,5,74.70832061767578
6,6,75.05706024169922
7,7,74.48477935791016
8,8,74.81562042236328
9,13,77.73062896728516
10,14,76.9258804321289
11,15,75.67401885986328
12,16,75.96014404296875
13,17,75.63825225830078
14,18,77.95417785644531
15,21,76.86328125
16,27,80.94964599609375
17,30,81.42355346679688
18,35,83.69476318359375
19,41,81.8796157836914
20,45,82.02266693115234
21,49,78.1419677734375
22,51,78.1419677734375
23,54,79.2238998413086
24,56,79.60840606689453
25,59,78.51899719238281
26,68,77.0265884399414
27,69,76.39342498779297
28,71,76.44770812988281
29,72,79.1430892944336
30,73,79.83051300048828
31,74,79.9842758178711
32,84,79.07977294921875
33,88,79.24258422851562
34,89,76.22154998779297
35,90,75.94119262695312
36,98,74.30404663085938
37,99,75.12713623046875
38,104,76.83662414550781
39,105,78.6546630859375
40,106,78.67276763916016
41,118,81.24151611328125
42,119,82.44448852539062
43,120,82.67060852050781
44,121,84.3531265258789
45,122,85.19892883300781
46,132,82.94345092773438
47,133,82.94345092773438
48,136,84.39859008789062
49,142,84.68054962158203
50,150,84.11666107177734
51,152,83.75286865234375
52,155,82.42505645751953
53,157,83.37090301513672
54,162,83.04349517822266
55,166,81.95214080810547
56,168,80.41513061523438
57,169,81.66110229492188
58,171,82.89797973632812
59,173,83.3254165649414
60,177,86.42670440673828
61,179,85.59910583496094
62,181,86.5631332397461
63,185,88.53668212890625
64,189,88.1943130493164
65,194,89.50247192382812
66,196,89.63965606689453
67,198,91.0301513671875
68,201,92.41146850585938
69,203,93.09756469726562
70,206,92.31999206542969
71,211,89.31951141357422
72,212,89.31034851074219
73,226,95.61321258544922
74,228,97.83615112304688
75,229,96.71096801757812
76,235,96.51886749267578
77,238,97.84528350830078
78,240,97.09516906738281
79,243,97.90017700195312
80,250,99.62399291992188
81,253,101.38031768798828
82,256,103.23780822753906
83,258,104.14816284179688
84,261,105.02173614501953
85,263,106.39185333251953
86,267,106.3642807006836
87,270,100.04695892333984
88,271,103.0906753540039
89,273,99.20097351074219
90,277,105.77574920654297
91,278,106.21714782714844
92,283,107.87232971191406
93,284,109.21488189697266
94,286,106.20795440673828
95,287,104.30448913574219
96,288,104.20333862304688
97,293,108.5436019897461
98,296,105.70219421386719
99,302,101.10443878173828
100,303,98.4009780883789
101,305,99.4676513671875
102,310,102.06078338623047
103,311,103.40088653564453
104,316,104.77796936035156
105,318,101.85745239257812
106,320,101.03490447998047
107,334,102.57833099365234
108,335,104.81494140625
109,336,105.62824249267578
110,343,103.65042114257812
111,348,97.90182495117188
112,349,100.13842010498047
113,350,98.89997863769531
114,354,101.99608612060547
115,365,99.3620834350586
116,366,97.73546600341797
117,367,96.84822082519531
118,368,96.91291809082031
119,370,96.97761535644531
120,371,96.30292510986328
121,372,97.1162338256836
122,376,99.68831634521484
123,377,99.07501983642578
124,381,102.75479888916016
125,382,102.68045806884766
126,383,103.63755798339844
127,386,105.32877349853516
128,387,106.07215118408203
129,388,107.02928161621094
130,402,106.53678894042969
131,403,105.65399932861328
132,414,107.03856658935547
133,416,107.00138854980469
134,419,106.2301254272461
135,423,105.48673248291016
136,427,109.2966079711914
137,428,110.2351303100586
138,436,105.90489196777344
139,438,107.86298370361328
140,439,107.25475311279297
141,440,107.90978240966797
142,442,104.30717468261719
143,443,101.1817855834961
144,444,100.07760620117188
145,447,102.7725601196289
146,452,96.65280151367188
147,454,96.77445220947266
148,456,99.84367370605469
149,457,102.01460266113281
150,458,101.9771728515625
151,462,104.3165283203125
152,463,105.15869140625
153,467,100.43319702148438
154,476,103.81121826171875
155,480,100.3396224975586
156,481,98.43070983886719
157,482,96.65280151367188
158,483,94.8468246459961
159,484,93.9204330444336
160,485,94.52865600585938
161,492,88.11882781982422
162,493,86.21927642822266
163,495,90.80441284179688
164,496,90.60790252685547
165,497,91.34713745117188
166,498,92.92854309082031
167,500,94.98503875732422
168,501,95.05106353759766
169,506,95.22086334228516
170,510,98.66405487060547
171,530,99.22062683105469
172,531,99.70173645019531
173,534,100.0885009765625
174,538,98.51313018798828
175,544,98.43766021728516
176,547,99.3715591430664
177,550,100.74884033203125
178,552,97.04151153564453
179,553,94.10771179199219
180,554,93.32474517822266
181,555,94.25865936279297
182,559,98.71122741699219
183,560,99.18289184570312
184,561,99.38099670410156
185,562,100.34105682373047
186,568,105.71172332763672
187,569,104.5045166015625
188,570,105.60716247558594
189,571,108.64896392822266
190,578,110.37896728515625
191,586,106.95695495605469
192,588,104.03874206542969
193,598,103.15470886230469
194,603,104.31439208984375
195,604,104.68511962890625
196,605,104.91326141357422
197,621,106.27255249023438
198,622,108.05960845947266
199,623,108.1736831665039
200,637,111.3901596069336
201,646,104.89017486572266
202,647,105.71343994140625
203,648,103.41595458984375
204,653,100.32390594482422
205,654,100.70681762695312
206,659,104.07647705078125
207,661,102.30549621582031
208,663,102.23848724365234
209,664,104.55513000488281
210,665,105.16779327392578
211,668,107.5705795288086
212,669,107.80033111572266
213,670,110.47117614746094
214,671,111.87838745117188
215,672,112.18472290039062
216,673,112.87397003173828
217,674,115.09487915039062
218,687,108.41299438476562
219,691,107.90157318115234
220,694,112.07018280029297
221,695,112.36932373046875
222,696,115.7563247680664
223,697,115.48613739013672
224,700,119.22053527832031
225,701,120.41706848144531
226,702,120.73551177978516
227,710,124.30585479736328
228,722,125.08747863769531
229,731,127.70249938964844
230,734,129.69996643066406
231,737,133.1834716796875
232,740,133.3378448486328
233,747,134.26422119140625
