,Date,Adj Close
0,9,74.85139465332031
1,10,75.75450134277344
2,11,76.9258804321289
3,12,77.56968688964844
4,22,77.9720687866211
5,23,77.79322814941406
6,25,80.0822982788086
7,26,81.00331115722656
8,28,80.68141174316406
9,29,81.37886810302734
10,31,81.48617553710938
11,32,80.77083587646484
12,33,80.8602523803711
13,34,81.03013610839844
14,38,82.19255065917969
15,40,81.55768585205078
16,42,81.62028503417969
17,43,81.69181823730469
18,44,81.82594299316406
19,46,81.94220733642578
20,52,78.05253601074219
21,57,78.54434204101562
22,60,77.95821380615234
23,61,78.22051239013672
24,62,77.94915771484375
25,64,77.54214477539062
26,65,77.24365997314453
27,67,77.65972137451172
28,75,79.24258422851562
29,77,78.7451171875
30,79,78.69084167480469
31,80,78.78128814697266
32,81,78.69084167480469
33,82,78.78128814697266
34,85,78.83555603027344
35,86,78.61848449707031
36,87,78.99835968017578
37,91,76.682861328125
38,92,76.61050415039062
39,95,77.19842529296875
40,96,77.20746612548828
41,100,74.74723815917969
42,101,74.8829345703125
43,102,75.03670501708984
44,112,79.16117858886719
45,113,78.79939270019531
46,114,78.70893859863281
47,115,78.56421661376953
48,116,78.90790557861328
49,117,79.64057159423828
50,125,84.7532958984375
51,128,84.67144775390625
52,135,83.01620483398438
53,137,83.60736846923828
54,138,83.26176452636719
55,139,83.01620483398438
56,140,83.4891357421875
57,143,84.12576293945312
58,144,85.18074035644531
59,145,85.50813293457031
60,146,85.19892883300781
61,147,85.06250762939453
62,151,84.33494567871094
63,156,83.2708511352539
64,158,83.2344741821289
65,159,83.57096862792969
66,160,83.3072280883789
67,164,83.3981704711914
68,175,85.43538665771484
69,176,86.03564453125
70,182,86.74503326416016
71,184,88.07286071777344
72,186,87.63630676269531
73,188,88.66085815429688
74,190,88.85296630859375
75,191,88.58767700195312
76,193,87.6911849975586
77,200,92.31999206542969
78,204,92.76824188232422
79,207,92.93289947509766
80,208,92.76824188232422
81,209,92.1919174194336
82,213,89.20059204101562
83,214,89.52075958251953
84,216,89.82264709472656
85,217,90.07878112792969
86,218,89.77690887451172
87,219,90.57276153564453
88,220,90.49957275390625
89,221,90.2342758178711
90,222,89.94155883789062
91,224,92.72250366210938
92,230,95.98828125
93,231,95.7047119140625
94,232,96.90306091308594
95,233,96.61949157714844
96,237,97.09516906738281
97,242,98.29353332519531
98,244,98.08312225341797
99,245,98.60456085205078
100,246,97.82699584960938
101,247,98.75092315673828
102,248,98.85155487060547
103,251,99.7710952758789
104,255,103.60562133789062
105,259,103.91826629638672
106,264,106.96199798583984
107,266,105.84931945800781
108,268,107.4677505493164
109,272,103.78953552246094
110,274,101.18721008300781
111,280,105.48151397705078
112,281,105.92289733886719
113,282,105.72978973388672
114,289,105.8033447265625
115,291,105.49989318847656
116,292,105.50909423828125
117,295,106.89761352539062
118,297,105.96885681152344
119,298,106.15277099609375
120,300,105.4171371459961
121,301,105.50909423828125
122,304,101.43548583984375
123,306,99.31133270263672
124,308,99.17340087890625
125,312,100.82232666015625
126,313,102.03305053710938
127,315,102.23637390136719
128,317,101.94062805175781
129,319,101.85745239257812
130,323,102.52287292480469
131,324,102.04229736328125
132,326,101.75579071044922
133,329,100.53582000732422
134,332,100.21235656738281
135,340,104.75022888183594
136,344,104.44525146484375
137,345,103.96465301513672
138,346,102.80015563964844
139,351,100.18463134765625
140,353,99.66706848144531
141,358,101.83898162841797
142,359,101.63565063476562
143,373,95.75764465332031
144,374,96.38023376464844
145,375,96.69618225097656
146,380,98.83341979980469
147,384,102.1136245727539
148,385,103.40524291992188
149,392,106.81554412841797
150,393,107.47529602050781
151,394,107.93062591552734
152,395,108.80410766601562
153,397,109.23155212402344
154,398,109.45458221435547
155,404,106.64827728271484
156,405,106.64827728271484
157,406,106.50889587402344
158,407,107.15936279296875
159,408,106.83413696289062
160,409,106.61111450195312
161,410,106.56465148925781
162,413,107.56822204589844
163,417,106.48101806640625
164,421,106.33235168457031
165,422,105.07788848876953
166,424,105.46815490722656
167,425,105.78408813476562
168,426,106.21154022216797
169,430,108.46028137207031
170,437,106.89918518066406
171,441,107.16117858886719
172,445,99.50680541992188
173,446,101.64029693603516
174,448,101.14434814453125
175,449,100.9759292602539
176,453,98.12191772460938
177,455,98.112548828125
178,461,102.55731964111328
179,464,104.13874053955078
180,466,102.54795837402344
181,471,101.4812240600586
182,478,104.045166015625
183,486,94.62223815917969
184,499,91.60785675048828
185,503,94.71146392822266
186,511,97.10753631591797
187,512,96.86227416992188
188,513,96.91886901855469
189,514,97.53204345703125
190,515,97.99429321289062
191,516,98.2678451538086
192,517,98.4942626953125
193,518,97.63581085205078
194,519,97.99429321289062
195,520,98.34331512451172
196,521,97.90938568115234
197,522,97.86221313476562
198,526,96.78681182861328
199,528,96.61700439453125
200,533,99.05081939697266
201,535,99.32439422607422
202,536,99.2017593383789
203,539,98.2867202758789
204,540,98.21124267578125
205,542,97.1358413696289
206,543,97.173583984375
207,545,98.14522552490234
208,549,101.11673736572266
209,556,93.93791961669922
210,557,95.00389862060547
211,565,99.68517303466797
212,566,100.1319351196289
213,567,100.97795104980469
214,574,108.11664581298828
