,Date,Adj Close
0,19,74.85139465332031
1,20,75.75450134277344
2,24,76.9258804321289
3,36,77.56968688964844
4,37,77.9720687866211
5,39,77.79322814941406
6,47,80.0822982788086
7,48,81.00331115722656
8,50,80.68141174316406
9,53,81.37886810302734
10,55,81.48617553710938
11,58,80.77083587646484
12,63,80.8602523803711
13,66,81.03013610839844
14,70,82.19255065917969
15,76,81.55768585205078
16,78,81.62028503417969
17,83,81.69181823730469
18,93,81.82594299316406
19,94,81.94220733642578
20,97,78.05253601074219
21,103,78.54434204101562
22,107,77.95821380615234
23,108,78.22051239013672
24,109,77.94915771484375
25,110,77.54214477539062
26,111,77.24365997314453
27,123,77.65972137451172
28,124,79.24258422851562
29,126,78.7451171875
30,127,78.69084167480469
31,129,78.78128814697266
32,130,78.69084167480469
33,131,78.78128814697266
34,134,78.83555603027344
35,141,78.61848449707031
36,148,78.99835968017578
37,149,76.682861328125
38,153,76.61050415039062
39,154,77.19842529296875
40,161,77.20746612548828
41,163,74.74723815917969
42,165,74.8829345703125
43,167,75.03670501708984
44,170,79.16117858886719
45,172,78.79939270019531
46,174,78.70893859863281
47,178,78.56421661376953
48,180,78.90790557861328
49,183,79.64057159423828
50,187,84.7532958984375
51,192,84.67144775390625
52,195,83.01620483398438
53,197,83.60736846923828
54,199,83.26176452636719
55,202,83.01620483398438
56,205,83.4891357421875
57,210,84.12576293945312
58,215,85.18074035644531
59,223,85.50813293457031
60,225,85.19892883300781
61,227,85.06250762939453
62,234,84.33494567871094
63,236,83.2708511352539
64,239,83.2344741821289
65,241,83.57096862792969
66,249,83.3072280883789
67,252,83.3981704711914
68,254,85.43538665771484
69,257,86.03564453125
70,260,86.74503326416016
71,262,88.07286071777344
72,265,87.63630676269531
73,269,88.66085815429688
74,275,88.85296630859375
75,276,88.58767700195312
76,279,87.6911849975586
77,285,92.31999206542969
78,290,92.76824188232422
79,294,92.93289947509766
80,299,92.76824188232422
81,307,92.1919174194336
82,309,89.20059204101562
83,314,89.52075958251953
84,321,89.82264709472656
85,322,90.07878112792969
86,325,89.77690887451172
87,327,90.57276153564453
88,328,90.49957275390625
89,330,90.2342758178711
90,331,89.94155883789062
91,333,92.72250366210938
92,337,95.98828125
93,338,95.7047119140625
94,339,96.90306091308594
95,341,96.61949157714844
96,342,97.09516906738281
97,347,98.29353332519531
98,352,98.08312225341797
99,355,98.60456085205078
100,356,97.82699584960938
101,357,98.75092315673828
102,360,98.85155487060547
103,361,99.7710952758789
104,362,103.60562133789062
105,363,103.91826629638672
106,364,106.96199798583984
107,369,105.84931945800781
108,378,107.4677505493164
109,379,103.78953552246094
110,389,101.18721008300781
111,390,105.48151397705078
112,391,105.92289733886719
113,396,105.72978973388672
114,399,105.8033447265625
115,400,105.49989318847656
116,401,105.50909423828125
117,411,106.89761352539062
118,412,105.96885681152344
119,415,106.15277099609375
120,418,105.4171371459961
121,420,105.50909423828125
122,429,101.43548583984375
123,431,99.31133270263672
124,432,99.17340087890625
125,433,100.82232666015625
126,434,102.03305053710938
127,435,102.23637390136719
128,450,101.94062805175781
129,451,101.85745239257812
130,459,102.52287292480469
131,460,102.04229736328125
132,465,101.75579071044922
133,468,100.53582000732422
134,469,100.21235656738281
135,470,104.75022888183594
136,472,104.44525146484375
137,473,103.96465301513672
138,474,102.80015563964844
139,475,100.18463134765625
140,477,99.66706848144531
141,479,101.83898162841797
142,487,101.63565063476562
143,488,95.75764465332031
144,489,96.38023376464844
145,490,96.69618225097656
146,491,98.83341979980469
147,494,102.1136245727539
148,502,103.40524291992188
149,504,106.81554412841797
150,505,107.47529602050781
151,507,107.93062591552734
152,508,108.80410766601562
153,509,109.23155212402344
154,523,109.45458221435547
155,524,106.64827728271484
156,525,106.64827728271484
157,527,106.50889587402344
158,529,107.15936279296875
159,532,106.83413696289062
160,537,106.61111450195312
161,541,106.56465148925781
162,546,107.56822204589844
163,548,106.48101806640625
164,551,106.33235168457031
165,558,105.07788848876953
166,563,105.46815490722656
167,564,105.78408813476562
168,572,106.21154022216797
169,573,108.46028137207031
170,579,106.89918518066406
171,584,107.16117858886719
172,585,99.50680541992188
173,591,101.64029693603516
174,593,101.14434814453125
175,596,100.9759292602539
176,600,98.12191772460938
177,601,98.112548828125
178,617,102.55731964111328
179,618,104.13874053955078
180,624,102.54795837402344
181,625,101.4812240600586
182,630,104.045166015625
183,632,94.62223815917969
184,635,91.60785675048828
185,638,94.71146392822266
186,644,97.10753631591797
187,645,96.86227416992188
188,651,96.91886901855469
189,655,97.53204345703125
190,656,97.99429321289062
191,657,98.2678451538086
192,660,98.4942626953125
193,662,97.63581085205078
194,667,97.99429321289062
195,675,98.34331512451172
196,677,97.90938568115234
197,681,97.86221313476562
198,683,96.78681182861328
199,686,96.61700439453125
200,688,99.05081939697266
201,690,99.32439422607422
202,693,99.2017593383789
203,698,98.2867202758789
204,699,98.21124267578125
205,703,97.1358413696289
206,708,97.173583984375
207,709,98.14522552490234
208,711,101.11673736572266
209,712,93.93791961669922
210,716,95.00389862060547
211,717,99.68517303466797
212,720,100.1319351196289
213,721,100.97795104980469
214,730,108.11664581298828
215,732,107.93603515625
216,738,107.9930648803711
217,739,108.810546875
218,746,109.46643829345703
