,Date,Adj Close
0,0,77.05999755859375
1,3,77.1136474609375
2,8,74.81562042236328
3,14,76.9258804321289
4,15,75.67401885986328
5,16,75.96014404296875
6,17,75.63825225830078
7,19,77.58756256103516
8,21,76.86328125
9,22,77.9720687866211
10,23,77.79322814941406
11,28,80.68141174316406
12,29,81.37886810302734
13,30,81.42355346679688
14,31,81.48617553710938
15,32,80.77083587646484
16,33,80.8602523803711
17,34,81.03013610839844
18,35,83.69476318359375
19,37,82.97942352294922
20,41,81.8796157836914
21,42,81.62028503417969
22,44,81.82594299316406
23,48,80.50257110595703
24,50,78.26714324951172
25,51,78.1419677734375
26,57,78.54434204101562
27,59,78.51899719238281
28,60,77.95821380615234
29,61,78.22051239013672
30,66,76.33917999267578
31,67,77.65972137451172
32,71,76.44770812988281
33,73,79.83051300048828
34,74,79.9842758178711
35,77,78.7451171875
36,79,78.69084167480469
37,80,78.78128814697266
38,82,78.78128814697266
39,85,78.83555603027344
40,87,78.99835968017578
41,89,76.22154998779297
42,90,75.94119262695312
43,96,77.20746612548828
44,97,75.88691711425781
45,98,74.30404663085938
46,103,75.89595794677734
47,104,76.83662414550781
48,106,78.67276763916016
49,113,78.79939270019531
50,116,78.90790557861328
51,118,81.24151611328125
52,121,84.3531265258789
53,123,84.92609405517578
54,124,85.35354614257812
55,128,84.67144775390625
56,130,83.11624908447266
57,133,82.94345092773438
58,135,83.01620483398438
59,136,84.39859008789062
60,138,83.26176452636719
61,140,83.4891357421875
62,146,85.19892883300781
63,147,85.06250762939453
64,150,84.11666107177734
65,152,83.75286865234375
66,153,82.44325256347656
67,154,82.52509307861328
68,157,83.37090301513672
69,160,83.3072280883789
70,165,81.40645599365234
71,166,81.95214080810547
72,168,80.41513061523438
73,173,83.3254165649414
74,175,85.43538665771484
75,176,86.03564453125
76,182,86.74503326416016
77,184,88.07286071777344
78,185,88.53668212890625
79,186,87.63630676269531
80,189,88.1943130493164
81,191,88.58767700195312
82,192,87.81011199951172
83,193,87.6911849975586
84,210,90.33492279052734
85,211,89.31951141357422
86,218,89.77690887451172
87,220,90.49957275390625
88,221,90.2342758178711
89,222,89.94155883789062
90,224,92.72250366210938
91,228,97.83615112304688
92,230,95.98828125
93,232,96.90306091308594
94,235,96.51886749267578
95,237,97.09516906738281
96,242,98.29353332519531
97,243,97.90017700195312
98,245,98.60456085205078
99,248,98.85155487060547
100,251,99.7710952758789
101,255,103.60562133789062
102,256,103.23780822753906
103,257,103.89988708496094
104,263,106.39185333251953
105,267,106.3642807006836
106,269,105.08609771728516
107,270,100.04695892333984
108,272,103.78953552246094
109,273,99.20097351074219
110,277,105.77574920654297
111,278,106.21714782714844
112,282,105.72978973388672
113,283,107.87232971191406
114,284,109.21488189697266
115,287,104.30448913574219
116,293,108.5436019897461
117,297,105.96885681152344
118,300,105.4171371459961
119,302,101.10443878173828
120,303,98.4009780883789
121,307,101.12285614013672
122,310,102.06078338623047
123,311,103.40088653564453
124,315,102.23637390136719
125,316,104.77796936035156
126,319,101.85745239257812
127,324,102.04229736328125
128,329,100.53582000732422
129,331,99.11254119873047
130,334,102.57833099365234
131,337,105.2308349609375
132,341,104.39904022216797
133,342,102.70772552490234
134,345,103.96465301513672
135,347,102.27335357666016
136,348,97.90182495117188
137,354,101.99608612060547
138,360,99.84266662597656
139,361,99.72252655029297
140,364,99.3897933959961
141,366,97.73546600341797
