,Date,Adj Close
0,2,77.86475372314453
1,6,75.05706024169922
2,20,77.5428695678711
3,24,78.821533203125
4,27,80.94964599609375
5,38,82.19255065917969
6,39,81.73653411865234
7,43,81.69181823730469
8,46,81.94220733642578
9,47,81.08378601074219
10,49,78.1419677734375
11,52,78.05253601074219
12,53,78.00782775878906
13,54,79.2238998413086
14,56,79.60840606689453
15,62,77.94915771484375
16,63,77.67779541015625
17,68,77.0265884399414
18,69,76.39342498779297
19,72,79.1430892944336
20,75,79.24258422851562
21,76,78.69084167480469
22,78,78.23858642578125
23,81,78.69084167480469
24,83,78.46471405029297
25,86,78.61848449707031
26,91,76.682861328125
27,92,76.61050415039062
28,95,77.19842529296875
29,100,74.74723815917969
30,101,74.8829345703125
31,102,75.03670501708984
32,105,78.6546630859375
33,107,78.93506622314453
34,112,79.16117858886719
35,114,78.70893859863281
36,115,78.56421661376953
37,117,79.64057159423828
38,120,82.67060852050781
39,122,85.19892883300781
40,125,84.7532958984375
41,126,84.42588806152344
42,129,83.89837646484375
43,132,82.94345092773438
44,134,82.6614990234375
45,137,83.60736846923828
46,139,83.01620483398438
47,143,84.12576293945312
48,144,85.18074035644531
49,145,85.50813293457031
50,151,84.33494567871094
51,155,82.42505645751953
52,156,83.2708511352539
53,158,83.2344741821289
54,159,83.57096862792969
55,162,83.04349517822266
56,163,82.6614990234375
57,164,83.3981704711914
58,179,85.59910583496094
59,195,89.30121612548828
60,197,89.74945831298828
61,199,90.8746337890625
62,200,92.31999206542969
63,203,93.09756469726562
64,204,92.76824188232422
65,206,92.31999206542969
66,207,92.93289947509766
67,208,92.76824188232422
68,209,92.1919174194336
69,213,89.20059204101562
70,214,89.52075958251953
71,215,88.98103332519531
72,216,89.82264709472656
73,217,90.07878112792969
74,219,90.57276153564453
75,225,94.89054870605469
76,226,95.61321258544922
77,227,95.86019897460938
78,231,95.7047119140625
79,233,96.61949157714844
80,234,97.74466705322266
81,240,97.09516906738281
82,241,98.64115905761719
83,244,98.08312225341797
84,246,97.82699584960938
85,247,98.75092315673828
86,249,100.26766967773438
87,253,101.38031768798828
88,254,101.92283630371094
89,259,103.91826629638672
90,260,105.132080078125
91,262,106.3642807006836
92,264,106.96199798583984
93,268,107.4677505493164
